ability	land_unit
tcs_main_unit_active_fight	wh_main_grn_cav_goblin_wolf_riders_1
tcs_main_unit_active_fight	wh_main_grn_cav_orc_boar_boy_big_uns
tcs_main_unit_active_fight	wh_main_grn_cav_orc_boar_boyz
tcs_main_unit_active_fight	wh_main_grn_cav_orc_boar_chariot
tcs_main_unit_active_fight	wh_main_grn_cav_savage_orc_boar_boy_big_uns
tcs_main_unit_active_fight	wh_main_grn_cav_savage_orc_boar_boyz
tcs_main_unit_active_fight	wh_main_grn_cha_azhag_the_slaughterer_0
tcs_main_unit_active_fight	wh_main_grn_cha_azhag_the_slaughterer_1
tcs_main_unit_active_fight	wh_main_grn_cha_goblin_big_boss_0
tcs_main_unit_active_fight	wh_main_grn_cha_goblin_big_boss_1
tcs_main_unit_active_fight	wh_main_grn_cha_goblin_big_boss_2
tcs_main_unit_active_fight	wh_main_grn_cha_goblin_big_boss_4
tcs_main_unit_active_fight	wh_main_grn_cha_goblin_great_shaman_0
tcs_main_unit_active_fight	wh_main_grn_cha_goblin_great_shaman_1
tcs_main_unit_active_fight	wh_main_grn_cha_goblin_great_shaman_2
tcs_main_unit_active_fight	wh_main_grn_cha_grimgor_ironhide
tcs_main_unit_active_fight	wh_main_grn_cha_night_goblin_shaman
tcs_main_unit_active_fight	wh_main_grn_cha_orc_shaman_0
tcs_main_unit_active_fight	wh_main_grn_cha_orc_shaman_1
tcs_main_unit_active_fight	wh_main_grn_cha_orc_warboss_0
tcs_main_unit_active_fight	wh_main_grn_cha_orc_warboss_1
tcs_main_unit_active_fight	wh_main_grn_cha_orc_warboss_2
tcs_main_unit_active_fight	wh_main_grn_cha_orc_warboss_3
tcs_main_unit_active_fight	wh_main_grn_inf_black_orcs
tcs_main_unit_active_fight	wh_main_grn_inf_goblin_archers
tcs_main_unit_active_fight	wh_main_grn_inf_goblin_spearmen
tcs_main_unit_active_fight	wh_main_grn_inf_night_goblin_archers
tcs_main_unit_active_fight	wh_main_grn_inf_night_goblin_fanatics
tcs_main_unit_active_fight	wh_main_grn_inf_night_goblin_fanatics_1
tcs_main_unit_active_fight	wh_main_grn_inf_night_goblins
tcs_main_unit_active_fight	wh_main_grn_inf_orc_arrer_boyz
tcs_main_unit_active_fight	wh_main_grn_inf_orc_big_uns
tcs_main_unit_active_fight	wh_main_grn_inf_orc_boyz
tcs_main_unit_active_fight	wh_main_grn_inf_savage_orc_arrer_boyz
tcs_main_unit_active_fight	wh_main_grn_inf_savage_orc_big_uns
tcs_main_unit_active_fight	wh_main_grn_inf_savage_orcs
tcs_main_unit_active_fight	wh_main_grn_mon_arachnarok_spider_0
tcs_main_unit_active_fight	wh_main_grn_mon_giant
tcs_main_unit_active_fight	wh_main_grn_mon_giant_qb_tall_roff
tcs_main_unit_active_fight	wh_main_grn_mon_trolls
tcs_main_unit_active_fight	wh_main_ksl_cha_captain_0
tcs_main_unit_active_fight	wh_main_ksl_cha_captain_1
tcs_main_unit_active_fight	wh_main_ksl_cha_captain_2
tcs_main_unit_active_fight	wh_main_ksl_cha_general_0
tcs_main_unit_active_fight	wh_main_ksl_cha_general_1
tcs_main_unit_active_fight	wh_main_ksl_cha_general_2
tcs_main_unit_active_fight	wh_main_ksl_cha_wizard_0
tcs_main_unit_active_fight	wh_main_ksl_cha_wizard_1
tcs_main_unit_active_fight	wh_main_nor_cav_chaos_chariot
tcs_main_unit_active_fight	wh_main_nor_cav_marauder_horsemen_0
tcs_main_unit_active_fight	wh_main_nor_cav_marauder_horsemen_1
tcs_main_unit_active_fight	wh_main_nor_cha_chaos_sorcerer_0
tcs_main_unit_active_fight	wh_main_nor_cha_chaos_sorcerer_1
tcs_main_unit_active_fight	wh_main_nor_cha_chaos_sorcerer_2
tcs_main_unit_active_fight	wh_main_nor_cha_marauder_chieftan_0
tcs_main_unit_active_fight	wh_main_nor_cha_marauder_chieftan_1
tcs_main_unit_active_fight	wh_main_nor_cha_marauder_chieftan_2
tcs_main_unit_active_fight	wh_main_nor_cha_marauder_chieftan_3
tcs_main_unit_active_fight	wh_main_nor_inf_chaos_marauders_0
tcs_main_unit_active_fight	wh_main_nor_inf_chaos_marauders_1
tcs_main_unit_active_fight	wh_main_nor_mon_chaos_trolls
tcs_main_unit_active_fight	wh_main_nor_mon_chaos_warhounds_0
tcs_main_unit_active_fight	wh_main_nor_mon_chaos_warhounds_1
tcs_main_unit_active_fight	wh_main_teb_cha_captain_0
tcs_main_unit_active_fight	wh_main_teb_cha_captain_1
tcs_main_unit_active_fight	wh_main_teb_cha_captain_2
tcs_main_unit_active_fight	wh_main_teb_cha_general_0
tcs_main_unit_active_fight	wh_main_teb_cha_general_1
tcs_main_unit_active_fight	wh_main_teb_cha_general_2
tcs_main_unit_active_fight	wh_main_teb_cha_wizard_0
tcs_main_unit_active_fight	wh_main_teb_cha_wizard_1
tcs_main_unit_active_fight	wh_main_vmp_cav_black_knights_0
tcs_main_unit_active_fight	wh_main_vmp_cav_black_knights_3
tcs_main_unit_active_fight	wh_main_vmp_cav_hexwraiths
tcs_main_unit_active_fight	wh_main_vmp_cha_banshee
tcs_main_unit_active_fight	wh_main_vmp_cha_heinrich_kemmler
tcs_main_unit_active_fight	wh_main_vmp_cha_mannfred_von_carstein_0
tcs_main_unit_active_fight	wh_main_vmp_cha_mannfred_von_carstein_2
tcs_main_unit_active_fight	wh_main_vmp_cha_mannfred_von_carstein_3
tcs_main_unit_active_fight	wh_main_vmp_cha_mannfred_von_carstein_4
tcs_main_unit_active_fight	wh_main_vmp_cha_master_necromancer_0
tcs_main_unit_active_fight	wh_main_vmp_cha_master_necromancer_4
tcs_main_unit_active_fight	wh_main_vmp_cha_master_necromancer_5
tcs_main_unit_active_fight	wh_main_vmp_cha_necromancer_0
tcs_main_unit_active_fight	wh_main_vmp_cha_necromancer_5
tcs_main_unit_active_fight	wh_main_vmp_cha_vampire_0
tcs_main_unit_active_fight	wh_main_vmp_cha_vampire_1
tcs_main_unit_active_fight	wh_main_vmp_cha_vampire_2
tcs_main_unit_active_fight	wh_main_vmp_cha_vampire_lord_0
tcs_main_unit_active_fight	wh_main_vmp_cha_vampire_lord_2
tcs_main_unit_active_fight	wh_main_vmp_cha_vampire_lord_3
tcs_main_unit_active_fight	wh_main_vmp_cha_vampire_lord_5
tcs_main_unit_active_fight	wh_main_vmp_cha_wight_king_0
tcs_main_unit_active_fight	wh_main_vmp_cha_wight_king_0_summoned
tcs_main_unit_active_fight	wh_main_vmp_cha_wight_king_1
tcs_main_unit_active_fight	wh_main_vmp_cha_wight_king_2
tcs_main_unit_active_fight	wh_main_vmp_inf_cairn_wraiths
tcs_main_unit_active_fight	wh_main_vmp_inf_crypt_ghouls
tcs_main_unit_active_fight	wh_main_vmp_inf_crypt_ghouls_summoned
tcs_main_unit_active_fight	wh_main_vmp_inf_grave_guard_0
tcs_main_unit_active_fight	wh_main_vmp_inf_grave_guard_0_summoned
tcs_main_unit_active_fight	wh_main_vmp_inf_grave_guard_1
tcs_main_unit_active_fight	wh_main_vmp_inf_skeleton_warriors_0
tcs_main_unit_active_fight	wh_main_vmp_inf_skeleton_warriors_0_summoned
tcs_main_unit_active_fight	wh_main_vmp_inf_skeleton_warriors_1
tcs_main_unit_active_fight	wh_main_vmp_inf_zombie
tcs_main_unit_active_fight	wh_main_vmp_inf_zombie_summoned
tcs_main_unit_active_fight	wh_main_vmp_mon_crypt_horrors
tcs_main_unit_active_fight	wh_main_vmp_mon_crypt_horrors_summoned
tcs_main_unit_active_fight	wh_main_vmp_mon_dire_wolves
tcs_main_unit_active_fight	wh_main_vmp_mon_fell_bats
tcs_main_unit_active_fight	wh_main_vmp_mon_terrorgheist
tcs_main_unit_active_fight	wh_main_vmp_mon_terrorgheist_qb
tcs_main_unit_active_fight	wh_main_vmp_mon_vargheists
tcs_main_unit_active_fight	wh_main_vmp_mon_varghulf
tcs_main_unit_active_fight	wh_main_vmp_veh_black_coach
tcs_main_unit_active_fight	wh_pro01_dwf_cha_grombrindal_0
tcs_main_unit_active_fight	wh_pro02_vmp_cha_isabella_von_carstein_0
tcs_main_unit_active_fight	wh_pro02_vmp_cha_isabella_von_carstein_2
tcs_main_unit_active_fight	wh_pro02_vmp_cha_isabella_von_carstein_4
tcs_main_unit_active_fight	wh_pro03_vmp_cha_krell_0
tcs_main_unit_active_fight	wh_pro03_vmp_cha_krell_campaign_0
tcs_main_unit_active_fight	wh_pro03_vmp_cha_krell_campaign_1
tcs_main_unit_active_fight	wh_pro03_vmp_cha_krell_campaign_2
tcs_main_unit_active_fight	wh_pro03_vmp_cha_krell_campaign_3
tcs_main_unit_active_fight	wh_pro03_vmp_cha_krell_campaign_4
tcs_main_unit_active_fight	wh_pro04_brt_cav_knights_errant_ror_0
tcs_main_unit_active_fight	wh_pro04_brt_cav_knights_of_the_realm_ror_0
tcs_main_unit_active_fight	wh_pro04_brt_cav_mounted_yeomen_ror_0
tcs_main_unit_active_fight	wh_pro04_brt_cav_questing_knights_ror_0
tcs_main_unit_active_fight	wh_pro04_brt_inf_battle_pilgrims_ror_0
tcs_main_unit_active_fight	wh_pro04_brt_inf_foot_squires_ror_0
tcs_main_unit_active_fight	wh_pro04_bst_inf_bestigor_herd_ror_0
tcs_main_unit_active_fight	wh_pro04_bst_inf_centigors_ror_0
tcs_main_unit_active_fight	wh_pro04_bst_inf_cygor_ror_0
tcs_main_unit_active_fight	wh_pro04_bst_inf_gor_herd_ror_0
tcs_main_unit_active_fight	wh_pro04_bst_inf_minotaurs_ror_0
tcs_main_unit_active_fight	wh_pro04_bst_inf_ungor_spearmen_ror_0
tcs_main_unit_active_fight	wh_pro04_chs_art_hellcannon_ror_0
tcs_main_unit_active_fight	wh_pro04_chs_cav_chaos_knights_ror_0
tcs_main_unit_active_fight	wh_pro04_chs_inf_chaos_warriors_ror_0
tcs_main_unit_active_fight	wh_pro04_chs_inf_forsaken_ror_0
tcs_main_unit_active_fight	wh_pro04_chs_mon_chaos_spawn_ror_0
tcs_main_unit_active_fight	wh_pro04_chs_mon_dragon_ogre_ror_0
tcs_main_unit_active_fight	wh_pro04_nor_inf_chaos_marauders_ror_0
tcs_main_unit_active_fight	wh_pro04_nor_inf_marauder_berserkers_ror_0
tcs_main_unit_active_fight	wh_pro04_nor_mon_fimir_ror_0
tcs_main_unit_active_fight	wh_pro04_nor_mon_marauder_warwolves_ror_0
tcs_main_unit_active_fight	wh_pro04_nor_mon_skinwolves_ror_0
tcs_main_unit_active_fight	wh_pro04_nor_mon_war_mammoth_ror_0
tcs_main_unit_active_fight	wh_pro04_wef_cav_wild_riders_ror_0
tcs_main_unit_active_fight	wh_pro04_wef_inf_eternal_guard_ror_0
tcs_main_unit_active_fight	wh_pro04_wef_inf_wardancers_ror_0
tcs_main_unit_active_fight	wh_pro04_wef_inf_waywatchers_ror_0
tcs_main_unit_active_fight	wh_pro04_wef_inf_wildwood_rangers_ror_0
tcs_main_unit_active_fight	wh_pro04_wef_mon_treekin_ror_0
tcs_main_unit_active_fight	wh_twa03_def_inf_squig_explosive_0
tcs_main_unit_active_shoot	wh2_dlc09_skv_cha_tretch_craventail
tcs_main_unit_active_shoot	wh2_dlc09_tmb_art_casket_of_souls_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_art_screaming_skull_catapult_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cav_hexwraiths
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cav_necropolis_knights_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cav_necropolis_knights_1
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cav_necropolis_knights_ror
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cav_nehekhara_horsemen_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cav_nehekhara_horsemen_ror
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cav_skeleton_horsemen_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cav_skeleton_horsemen_archers_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_arkhan_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_arkhan_1
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_arkhan_2
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_khalida_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_khalida_1
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_khalida_2
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_khatep_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_khatep_1
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_khatep_2
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_khatep_3
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_liche_priest_death_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_liche_priest_death_1
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_liche_priest_light_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_liche_priest_light_1
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_liche_priest_nehekhara_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_liche_priest_nehekhara_1
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_liche_priest_shadow_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_liche_priest_shadow_1
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_necrotect_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_necrotect_1
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_settra_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_settra_1
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_settra_2
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_settra_3
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_tomb_king_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_tomb_king_1
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_tomb_king_2
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_tomb_king_3
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_tomb_prince_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_tomb_prince_1
tcs_main_unit_active_shoot	wh2_dlc09_tmb_cha_tomb_prince_2
tcs_main_unit_active_shoot	wh2_dlc09_tmb_inf_crypt_ghouls
tcs_main_unit_active_shoot	wh2_dlc09_tmb_inf_nehekhara_warriors_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_inf_nehekhara_warriors_ror
tcs_main_unit_active_shoot	wh2_dlc09_tmb_inf_skeleton_archers_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_inf_skeleton_archers_ror
tcs_main_unit_active_shoot	wh2_dlc09_tmb_inf_skeleton_spearmen_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_inf_skeleton_spearmen_ror
tcs_main_unit_active_shoot	wh2_dlc09_tmb_inf_skeleton_warriors_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_inf_skeleton_warriors_0_summoned
tcs_main_unit_active_shoot	wh2_dlc09_tmb_inf_tomb_guard_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_inf_tomb_guard_1
tcs_main_unit_active_shoot	wh2_dlc09_tmb_inf_tomb_guard_ror
tcs_main_unit_active_shoot	wh2_dlc09_tmb_mon_carrion_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_mon_carrion_ror
tcs_main_unit_active_shoot	wh2_dlc09_tmb_mon_dire_wolves
tcs_main_unit_active_shoot	wh2_dlc09_tmb_mon_fell_bats
tcs_main_unit_active_shoot	wh2_dlc09_tmb_mon_heirotitan_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_mon_khemrian_warsphinx_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_mon_necrosphinx_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_mon_necrosphinx_ror
tcs_main_unit_active_shoot	wh2_dlc09_tmb_mon_sepulchral_stalkers_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror
tcs_main_unit_active_shoot	wh2_dlc09_tmb_mon_tomb_scorpion_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_mon_ushabti_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_mon_ushabti_0_summoned
tcs_main_unit_active_shoot	wh2_dlc09_tmb_mon_ushabti_1
tcs_main_unit_active_shoot	wh2_dlc09_tmb_mon_ushabti_ror
tcs_main_unit_active_shoot	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0
tcs_main_unit_active_shoot	wh2_dlc09_tmb_veh_skeleton_chariot_0
tcs_main_unit_active_shoot	wh2_dlc10_def_cav_doomfire_warlocks_0
tcs_main_unit_active_shoot	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0
tcs_main_unit_active_shoot	wh2_dlc10_def_cav_raven_heralds_ror_0
tcs_main_unit_active_shoot	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_crone_0
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_crone_1
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_crone_4
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_crone_5
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_sorceress_beasts_0
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_sorceress_beasts_1
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_sorceress_beasts_2
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_sorceress_beasts_3
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_sorceress_death_0
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_sorceress_death_1
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_sorceress_death_2
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_sorceress_death_3
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_beasts_1
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_beasts_2
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_beasts_3
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_beasts_4
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_beasts_5
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_dark_0
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_dark_1
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_dark_2
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_dark_3
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_dark_4
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_dark_5
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_death_0
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_death_1
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_death_2
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_death_3
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_death_4
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_death_5
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_fire_0
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_fire_1
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_fire_2
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_fire_3
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_fire_4
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_fire_5
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_shadow_1
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_shadow_2
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_shadow_3
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_shadow_4
tcs_main_unit_active_shoot	wh2_dlc10_def_cha_supreme_sorceress_shadow_5
tcs_main_unit_active_shoot	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0
tcs_main_unit_active_shoot	wh2_dlc10_def_inf_sisters_of_slaughter
tcs_main_unit_active_shoot	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0
tcs_main_unit_active_shoot	wh2_dlc10_def_inf_the_bolt_fiends_ror_0
tcs_main_unit_active_shoot	wh2_dlc10_def_inf_the_hellebronai_ror_0
tcs_main_unit_active_shoot	wh2_dlc10_def_mon_chill_of_sontar_ror_0
tcs_main_unit_active_shoot	wh2_dlc10_def_mon_feral_manticore_0
tcs_main_unit_active_shoot	wh2_dlc10_def_mon_kharibdyss_0
tcs_main_unit_active_shoot	wh2_dlc10_def_mon_war_hydra_boss
tcs_main_unit_active_shoot	wh2_dlc10_dwf_cha_thane_ghost_summoned_0
tcs_main_unit_active_shoot	wh2_dlc10_dwf_inf_giant_slayers
tcs_main_unit_active_shoot	wh2_dlc10_hef_cav_the_fireborn_ror_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_alarielle_the_radiant_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_alarielle_the_radiant_1
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_alarielle_the_radiant_2
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_alarielle_the_radiant_3
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_alith_anar_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_alith_anar_summoned_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_alith_anar_summoned_1
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_handmaiden_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_handmaiden_1
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_handmaiden_2
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_mage_heavens_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_mage_heavens_1
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_mage_heavens_2
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_mage_shadows_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_mage_shadows_1
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_mage_shadows_2
tcs_main_unit_active_shoot	wh2_dlc10_hef_cha_shadow_walker
tcs_main_unit_active_shoot	wh2_dlc10_hef_inf_dryads_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_inf_everqueens_court_guards_ror_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_inf_shadow_walkers_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_inf_shadow_warriors_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_inf_sisters_of_avelorn_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_inf_the_grey_ror_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_inf_the_scions_of_mathlann_ror_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_inf_the_silverpelts_ror_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_inf_the_storm_riders_ror_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_mon_treekin_0
tcs_main_unit_active_shoot	wh2_dlc10_hef_mon_treeman_0
tcs_main_unit_active_shoot	wh2_dlc10_lzd_mon_carnosaur_boss
tcs_main_unit_active_shoot	wh2_dlc10_nor_mon_phoenix_flamespyre_boss
tcs_main_unit_active_shoot	wh2_dlc10_skv_mon_hell_pit_abomination_boss
tcs_main_unit_active_shoot	wh2_dlc11_cst_art_carronade
tcs_main_unit_active_shoot	wh2_dlc11_cst_art_mortar
tcs_main_unit_active_shoot	wh2_dlc11_cst_art_queen_bess
tcs_main_unit_active_shoot	wh2_dlc11_cst_cav_deck_droppers_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cav_deck_droppers_1
tcs_main_unit_active_shoot	wh2_dlc11_cst_cav_deck_droppers_2
tcs_main_unit_active_shoot	wh2_dlc11_cst_cav_deck_droppers_ror_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cav_knights_errant_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cav_knights_errant_1
tcs_main_unit_active_shoot	wh2_dlc11_cst_cav_knights_errant_2
tcs_main_unit_active_shoot	wh2_dlc11_cst_cav_knights_of_the_realm
tcs_main_unit_active_shoot	wh2_dlc11_cst_cav_questing_knights_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_aranessa_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_aranessa_1
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_cylostra_direfin_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_cylostra_direfin_1
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_damned_paladin_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_damned_paladin_1
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_gunnery_wight_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_gunnery_wight_1
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_luthor_harkon_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_luthor_harkon_1
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_mourngul_haunter
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_admiral_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_admiral_1
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_admiral_death_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_admiral_death_1
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_admiral_deeps_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_admiral_deeps_1
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_1
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_1
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_1
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_captain_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_captain_1
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_captain_death_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_captain_death_1
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_1
tcs_main_unit_active_shoot	wh2_dlc11_cst_inf_count_noctilus_0
tcs_main_unit_active_shoot	wh2_dlc11_cst_inf_count_noctilus_1
